base_trial_name,session_id,repeat_instance_index,trial_order_position,symmetry_transform
T3D,257,0,5,4
T12,257,0,6,3
T10,257,0,7,7
T11,257,0,8,7
T3C,257,0,9,3
T8D,257,0,10,0
T9,257,0,11,2
T29,257,0,12,1
T26,257,0,13,4
T27,257,0,14,4
T15,257,0,15,1
T5E,257,0,16,0
T13,257,0,17,1
T7A,257,0,18,1
T5A,257,0,19,4
T4B,257,0,20,4
T28,257,0,21,6
T10,257,1,22,0
T11,257,1,23,0
T17,257,0,24,6
T32,257,0,25,4
T9,257,1,26,3
T7C,257,0,27,3
T25,257,0,28,4
T2D,257,0,29,4
T1B,257,0,30,4
T8C,257,0,31,7
T19,257,0,32,7
T14,257,0,33,2
T3B,257,0,34,2
T5D,257,0,35,7
T4D,257,0,36,6
T10,257,2,37,1
T11,257,2,38,1
T6C,257,0,39,1
T20,257,0,40,6
T9,257,2,41,4
T2B,257,0,42,2
T7B,257,0,43,2
T4A,257,0,44,3
T21,257,0,45,1
T7D,257,0,46,4
T1A,257,0,47,3
T34,257,0,48,6
T31,257,0,49,4
T3A,257,0,50,1
T5F,257,0,51,1
T10,257,3,52,2
T11,257,3,53,2
T1C,257,0,54,5
T23,257,0,55,1
T9,257,3,56,5
T22,257,0,57,4
T2A,257,0,58,1
T30,257,0,59,1
T4E,257,0,60,7
T8A,257,0,61,5
T5B,257,0,62,5
T6D,257,0,63,2
T4F,257,0,64,0
T1D,257,0,65,6
T6A,257,0,66,7
T10,257,4,67,3
T11,257,4,68,3
T16,257,0,69,4
T5C,257,0,70,6
T9,257,4,71,6
T8B,257,0,72,6
T6B,257,0,73,0
T33,257,0,74,6
T4D,258,0,1,7
T5E,258,0,2,1
T19,258,0,3,0
T16,258,0,4,5
T5A,258,0,5,5
T3C,258,0,6,4
T7A,258,0,7,2
T4C,258,0,8,6
T9,258,0,9,3
T10,258,0,10,0
T11,258,0,11,0
T18,258,0,12,2
T8A,258,0,13,6
T21,258,0,14,2
T17,258,0,15,7
T31,258,0,16,5
T8D,258,0,17,1
T2A,258,0,18,2
T30,258,0,19,2
T7D,258,0,20,5
T22,258,0,21,5
T1A,258,0,22,4
T8B,258,0,23,7
T9,258,1,24,4
T10,258,1,25,1
T11,258,1,26,1
T4F,258,0,27,1
T20,258,0,28,7
T5F,258,0,29,2
T2C,258,0,30,4
T27,258,0,31,5
T1D,258,0,32,7
T4A,258,0,33,4
T3B,258,0,34,3
T6B,258,0,35,1
T13,258,0,36,2
T25,258,0,37,5
T7C,258,0,38,4
T9,258,2,39,5
T10,258,2,40,2
T11,258,2,41,2
T1B,258,0,42,5
T14,258,0,43,3
T26,258,0,44,5
T5D,258,0,45,0
T23,258,0,46,2
T32,258,0,47,5
T2D,258,0,48,5
T6C,258,0,49,2
T12,258,0,50,4
T5B,258,0,51,6
T6A,258,0,52,0
T33,258,0,53,7
T9,258,3,54,6
T10,258,3,55,3
T11,258,3,56,3
T15,258,0,57,2
T5C,258,0,58,7
T6D,258,0,59,3
T2B,258,0,60,3
T3D,258,0,61,5
T1C,258,0,62,6
T4B,258,0,63,5
T7B,258,0,64,3
T29,258,0,65,2
T4E,258,0,66,0
T3A,258,0,67,2
T28,258,0,68,7
T9,258,4,69,7
T10,258,4,70,4
T11,258,4,71,4
T34,258,0,72,7
T24,258,0,73,2
T8C,258,0,74,0
T11,259,0,1,1
T30,259,0,2,3
T19,259,0,3,1
T6B,259,0,4,2
T2D,259,0,5,6
T3A,259,0,6,3
T1D,259,0,7,0
T7A,259,0,8,3
T3C,259,0,9,5
T14,259,0,10,4
T9,259,0,11,4
T6C,259,0,12,3
T26,259,0,13,6
T10,259,0,14,1
T34,259,0,15,0
T11,259,1,16,2
T23,259,0,17,3
T5B,259,0,18,7
T20,259,0,19,0
T17,259,0,20,0
T28,259,0,21,0
T8D,259,0,22,2
T22,259,0,23,6
T4B,259,0,24,6
T29,259,0,25,3
T9,259,1,26,5
T5C,259,0,27,0
T7B,259,0,28,4
T10,259,1,29,2
T4A,259,0,30,5
T11,259,2,31,3
T2A,259,0,32,3
T21,259,0,33,3
T8C,259,0,34,1
T2C,259,0,35,5
T15,259,0,36,3
T16,259,0,37,6
T1A,259,0,38,5
T8B,259,0,39,0
T5A,259,0,40,6
T9,259,2,41,6
T18,259,0,42,3
T31,259,0,43,6
T10,259,2,44,3
T24,259,0,45,3
T11,259,3,46,4
T4C,259,0,47,7
T1B,259,0,48,6
T6D,259,0,49,4
T27,259,0,50,6
T4D,259,0,51,0
T25,259,0,52,6
T4E,259,0,53,1
T5D,259,0,54,1
T2B,259,0,55,4
T9,259,3,56,7
T5E,259,0,57,2
T1C,259,0,58,7
T10,259,3,59,4
T32,259,0,60,6
T11,259,4,61,5
T13,259,0,62,3
T6A,259,0,63,1
T33,259,0,64,0
T12,259,0,65,5
T5F,259,0,66,3
T7D,259,0,67,6
T4F,259,0,68,2
T7C,259,0,69,5
T3D,259,0,70,6
T9,259,4,71,0
T8A,259,0,72,7
T3B,259,0,73,4
T10,259,4,74,5
T10,260,0,1,2
T30,260,0,2,4
T7A,260,0,3,4
T4C,260,0,4,0
T22,260,0,5,7
T28,260,0,6,1
T1C,260,0,7,0
T7C,260,0,8,6
T12,260,0,9,6
T11,260,0,10,2
T5E,260,0,11,3
T3C,260,0,12,6
T1B,260,0,13,7
T9,260,0,14,5
T24,260,0,15,4
T10,260,1,16,3
T8D,260,0,17,3
T29,260,0,18,4
T5D,260,0,19,2
T33,260,0,20,1
T2D,260,0,21,7
T8B,260,0,22,1
T1A,260,0,23,6
T2B,260,0,24,5
T11,260,1,25,3
T5F,260,0,26,4
T1D,260,0,27,1
T6B,260,0,28,3
T9,260,1,29,6
T18,260,0,30,4
T10,260,2,31,4
T3A,260,0,32,4
T2A,260,0,33,4
T16,260,0,34,7
T4F,260,0,35,3
T15,260,0,36,4
T32,260,0,37,7
T8A,260,0,38,0
T21,260,0,39,4
T11,260,2,40,4
T13,260,0,41,4
T31,260,0,42,7
T34,260,0,43,1
T9,260,2,44,7
T4A,260,0,45,6
T10,260,3,46,5
T3D,260,0,47,7
T23,260,0,48,4
T14,260,0,49,5
T5B,260,0,50,0
T4B,260,0,51,7
T19,260,0,52,2
T8C,260,0,53,2
T4D,260,0,54,1
T11,260,3,55,5
T3B,260,0,56,5
T20,260,0,57,1
T7B,260,0,58,5
T9,260,3,59,0
T6D,260,0,60,5
T10,260,4,61,6
T5A,260,0,62,7
T17,260,0,63,1
T26,260,0,64,7
T6C,260,0,65,4
T4E,260,0,66,2
T6A,260,0,67,2
T25,260,0,68,7
T5C,260,0,69,1
T11,260,4,70,6
T2C,260,0,71,6
T27,260,0,72,7
T7D,260,0,73,7
T9,260,4,74,1
T8A,261,0,1,1
T2C,261,0,2,7
T10,261,0,3,3
T16,261,0,4,0
T5A,261,0,5,0
T15,261,0,6,5
T4A,261,0,7,7
T25,261,0,8,0
T6C,261,0,9,5
T11,261,0,10,3
T4C,261,0,11,1
T21,261,0,12,5
T9,261,0,13,6
T18,261,0,14,5
T5C,261,0,15,2
T7A,261,0,16,5
T24,261,0,17,5
T10,261,1,18,4
T2B,261,0,19,6
T5F,261,0,20,5
T2A,261,0,21,5
T32,261,0,22,0
T31,261,0,23,0
T4B,261,0,24,0
T11,261,1,25,4
T3C,261,0,26,7
T1C,261,0,27,1
T9,261,1,28,7
T4E,261,0,29,3
T19,261,0,30,3
T14,261,0,31,6
T29,261,0,32,5
T10,261,2,33,5
T5E,261,0,34,4
T23,261,0,35,5
T7C,261,0,36,7
T13,261,0,37,5
T3A,261,0,38,5
T8C,261,0,39,3
T11,261,2,40,5
T7B,261,0,41,6
T30,261,0,42,5
T9,261,2,43,0
T17,261,0,44,2
T1B,261,0,45,0
T2D,261,0,46,0
T22,261,0,47,0
T10,261,3,48,6
T8B,261,0,49,2
T5B,261,0,50,1
T8D,261,0,51,4
T6B,261,0,52,4
T20,261,0,53,2
T12,261,0,54,7
T11,261,3,55,6
T5D,261,0,56,3
T6A,261,0,57,3
T9,261,3,58,1
T27,261,0,59,0
T1A,261,0,60,7
T3B,261,0,61,6
T4D,261,0,62,2
T10,261,4,63,7
T3D,261,0,64,0
T1D,261,0,65,2
T28,261,0,66,2
T33,261,0,67,2
T6D,261,0,68,6
T26,261,0,69,0
T11,261,4,70,7
T7D,261,0,71,0
T4F,261,0,72,4
T9,261,4,73,2
T34,261,0,74,2
T10,262,0,1,4
T8B,262,0,2,3
T12,262,0,3,0
T16,262,0,4,1
T5E,262,0,5,5
T4C,262,0,6,2
T3A,262,0,7,6
T5A,262,0,8,1
T20,262,0,9,3
T29,262,0,10,6
T7A,262,0,11,6
T11,262,0,12,4
T3D,262,0,13,1
T9,262,0,14,7
T28,262,0,15,3
T10,262,1,16,5
T4F,262,0,17,5
T6C,262,0,18,6
T1C,262,0,19,2
T31,262,0,20,1
T5C,262,0,21,3
T6D,262,0,22,7
T33,262,0,23,3
T1D,262,0,24,3
T7C,262,0,25,0
T6B,262,0,26,5
T11,262,1,27,5
T5D,262,0,28,4
T9,262,1,29,0
T6A,262,0,30,4
T10,262,2,31,6
T2A,262,0,32,6
T13,262,0,33,6
T8A,262,0,34,2
T2C,262,0,35,0
T7D,262,0,36,1
T2D,262,0,37,1
T5B,262,0,38,2
T4A,262,0,39,0
T8C,262,0,40,4
T19,262,0,41,4
T11,262,2,42,6
T4B,262,0,43,1
T9,262,2,44,1
T32,262,0,45,1
T10,262,3,46,7
T17,262,0,47,3
T15,262,0,48,6
T1A,262,0,49,0
T8D,262,0,50,5
T4D,262,0,51,3
T7B,262,0,52,7
T25,262,0,53,1
T2B,262,0,54,7
T24,262,0,55,6
T21,262,0,56,6
T11,262,3,57,7
T5F,262,0,58,6
T9,262,3,59,2
T22,262,0,60,1
T10,262,4,61,0
T27,262,0,62,1
T3C,262,0,63,0
T30,262,0,64,6
T3B,262,0,65,7
T34,262,0,66,3
T18,262,0,67,6
T1B,262,0,68,1
T4E,262,0,69,4
T14,262,0,70,7
T26,262,0,71,1
T11,262,4,72,0
T23,262,0,73,6
T9,262,4,74,3
T2B,263,0,1,0
T17,263,0,2,4
T4A,263,0,3,1
T1A,263,0,4,1
T11,263,0,5,5
T29,263,0,6,7
T21,263,0,7,7
T9,263,0,8,0
T4E,263,0,9,5
T10,263,0,10,5
T5F,263,0,11,7
T7C,263,0,12,1
T23,263,0,13,7
T8C,263,0,14,5
T7B,263,0,15,0
T18,263,0,16,7
T26,263,0,17,2
T5D,263,0,18,5
T7A,263,0,19,7
T11,263,1,20,6
T4D,263,0,21,4
T14,263,0,22,0
T9,263,1,23,1
T32,263,0,24,2
T10,263,1,25,6
T25,263,0,26,2
T20,263,0,27,4
T7D,263,0,28,2
T2C,263,0,29,1
T8B,263,0,30,4
T2D,263,0,31,2
T6D,263,0,32,0
T3D,263,0,33,2
T8D,263,0,34,6
T11,263,2,35,7
T3C,263,0,36,1
T15,263,0,37,7
T9,263,2,38,2
T5B,263,0,39,3
T10,263,2,40,7
T5E,263,0,41,6
T27,263,0,42,2
T30,263,0,43,7
T1D,263,0,44,4
T12,263,0,45,1
T28,263,0,46,4
T24,263,0,47,7
T1B,263,0,48,2
T22,263,0,49,2
T11,263,3,50,0
T6B,263,0,51,6
T34,263,0,52,4
T9,263,3,53,3
T6C,263,0,54,7
T10,263,3,55,0
T4B,263,0,56,2
T31,263,0,57,2
T33,263,0,58,4
T2A,263,0,59,7
T5C,263,0,60,4
T6A,263,0,61,5
T13,263,0,62,7
T3B,263,0,63,0
T16,263,0,64,2
T11,263,4,65,1
T1C,263,0,66,3
T3A,263,0,67,7
T9,263,4,68,4
T5A,263,0,69,2
T10,263,4,70,1
T8A,263,0,71,3
T19,263,0,72,5
T4C,263,0,73,3
T4F,263,0,74,6
T1B,264,0,1,3
T3A,264,0,2,0
T18,264,0,3,0
T2C,264,0,4,2
T5F,264,0,5,0
T3C,264,0,6,2
T24,264,0,7,0
T9,264,0,8,1
T7D,264,0,9,3
T11,264,0,10,6
T30,264,0,11,0
T10,264,0,12,6
T34,264,0,13,5
T5C,264,0,14,5
T4F,264,0,15,7
T19,264,0,16,6
T5B,264,0,17,4
T25,264,0,18,3
T1C,264,0,19,4
T32,264,0,20,3
T4D,264,0,21,5
T22,264,0,22,3
T9,264,1,23,2
T4A,264,0,24,2
T11,264,1,25,7
T14,264,0,26,1
T10,264,1,27,7
T7C,264,0,28,2
T1D,264,0,29,5
T2A,264,0,30,0
T29,264,0,31,0
T2B,264,0,32,1
T8D,264,0,33,7
T5E,264,0,34,7
T13,264,0,35,0
T3B,264,0,36,1
T8C,264,0,37,6
T9,264,2,38,3
T5D,264,0,39,6
T11,264,2,40,0
T6B,264,0,41,7
T10,264,2,42,0
T15,264,0,43,0
T33,264,0,44,5
T4E,264,0,45,6
T28,264,0,46,5
T17,264,0,47,5
T7B,264,0,48,1
T8B,264,0,49,5
T2D,264,0,50,3
T6A,264,0,51,6
T21,264,0,52,0
T9,264,3,53,4
T26,264,0,54,3
T11,264,3,55,1
T6D,264,0,56,1
T10,264,3,57,1
T3D,264,0,58,3
T31,264,0,59,3
T12,264,0,60,2
T1A,264,0,61,2
T7A,264,0,62,0
T6C,264,0,63,0
T8A,264,0,64,4
T5A,264,0,65,3
T20,264,0,66,5
T27,264,0,67,3
T9,264,4,68,5
T4B,264,0,69,3
T11,264,4,70,2
T23,264,0,71,0
T10,264,4,72,2
T16,264,0,73,3
T4C,264,0,74,4
T6A,265,0,1,7
T7B,265,0,2,2
T31,265,0,3,4
T17,265,0,4,6
T4E,265,0,5,7
T24,265,0,6,1
T11,265,0,7,7
T13,265,0,8,1
T20,265,0,9,6
T9,265,0,10,2
T1A,265,0,11,3
T3D,265,0,12,4
T30,265,0,13,1
T10,265,0,14,7
T22,265,0,15,4
T4D,265,0,16,6
T28,265,0,17,6
T27,265,0,18,4
T4C,265,0,19,5
T6B,265,0,20,0
T1D,265,0,21,6
T11,265,1,22,0
T21,265,0,23,1
T34,265,0,24,6
T9,265,1,25,3
T16,265,0,26,4
T5D,265,0,27,7
T6C,265,0,28,1
T10,265,1,29,0
T4B,265,0,30,4
T19,265,0,31,7
T6D,265,0,32,2
T5B,265,0,33,5
T2C,265,0,34,3
T15,265,0,35,1
T12,265,0,36,3
T11,265,2,37,1
T5E,265,0,38,0
T2B,265,0,39,2
T9,265,2,40,4
T3C,265,0,41,3
T7C,265,0,42,3
T8D,265,0,43,0
T10,265,2,44,1
T2A,265,0,45,1
T1C,265,0,46,5
T4A,265,0,47,3
T3B,265,0,48,2
T32,265,0,49,4
T8B,265,0,50,6
T29,265,0,51,1
T11,265,3,52,2
T4F,265,0,53,0
T8A,265,0,54,5
T9,265,3,55,5
T33,265,0,56,6
T18,265,0,57,1
T25,265,0,58,4
T10,265,3,59,2
T23,265,0,60,1
T8C,265,0,61,7
T14,265,0,62,2
T26,265,0,63,4
T3A,265,0,64,1
T5F,265,0,65,1
T2D,265,0,66,4
T11,265,4,67,3
T7D,265,0,68,4
T5C,265,0,69,6
T9,265,4,70,6
T1B,265,0,71,4
T7A,265,0,72,1
T5A,265,0,73,4
T10,265,4,74,3
T1B,266,0,1,5
T21,266,0,2,2
T6C,266,0,3,2
T11,266,0,4,0
T8B,266,0,5,7
T34,266,0,6,7
T32,266,0,7,5
T5C,266,0,8,7
T33,266,0,9,7
T10,266,0,10,0
T1D,266,0,11,7
T9,266,0,12,3
T16,266,0,13,5
T7B,266,0,14,3
T5F,266,0,15,2
T7A,266,0,16,2
T4E,266,0,17,0
T25,266,0,18,5
T11,266,1,19,1
T24,266,0,20,2
T14,266,0,21,3
T2D,266,0,22,5
T4D,266,0,23,7
T22,266,0,24,5
T10,266,1,25,1
T6D,266,0,26,3
T9,266,1,27,4
T3B,266,0,28,3
T4F,266,0,29,1
T1A,266,0,30,4
T2A,266,0,31,2
T20,266,0,32,7
T31,266,0,33,5
T11,266,2,34,2
T13,266,0,35,2
T3C,266,0,36,4
T5D,266,0,37,0
T2C,266,0,38,4
T5A,266,0,39,5
T10,266,2,40,2
T4B,266,0,41,5
T9,266,2,42,5
T23,266,0,43,2
T3A,266,0,44,2
T4C,266,0,45,6
T6B,266,0,46,1
T8C,266,0,47,0
T3D,266,0,48,5
T11,266,3,49,3
T4A,266,0,50,4
T5E,266,0,51,1
T18,266,0,52,2
T5B,266,0,53,6
T28,266,0,54,7
T10,266,3,55,3
T26,266,0,56,5
T9,266,3,57,6
T8D,266,0,58,1
T15,266,0,59,2
T19,266,0,60,0
T2B,266,0,61,3
T17,266,0,62,7
T7C,266,0,63,4
T11,266,4,64,4
T30,266,0,65,2
T27,266,0,66,5
T29,266,0,67,2
T12,266,0,68,4
T8A,266,0,69,6
T10,266,4,70,4
T1C,266,0,71,6
T9,266,4,72,7
T7D,266,0,73,5
T6A,266,0,74,0
T7B,267,0,1,4
T11,267,0,2,1
T19,267,0,3,1
T4C,267,0,4,7
T27,267,0,5,6
T2C,267,0,6,5
T14,267,0,7,4
T1C,267,0,8,7
T9,267,0,9,4
T10,267,0,10,1
T21,267,0,11,3
T20,267,0,12,0
T3A,267,0,13,3
T2B,267,0,14,4
T12,267,0,15,5
T34,267,0,16,0
T11,267,1,17,2
T5F,267,0,18,3
T7A,267,0,19,3
T18,267,0,20,3
T24,267,0,21,3
T7C,267,0,22,5
T4F,267,0,23,2
T9,267,1,24,5
T10,267,1,25,2
T1D,267,0,26,0
T5C,267,0,27,0
T1B,267,0,28,6
T4E,267,0,29,1
T22,267,0,30,6
T3B,267,0,31,4
T11,267,2,32,3
T5E,267,0,33,2
T23,267,0,34,3
T33,267,0,35,0
T26,267,0,36,6
T4A,267,0,37,5
T32,267,0,38,6
T9,267,2,39,6
T10,267,2,40,3
T28,267,0,41,0
T8D,267,0,42,2
T31,267,0,43,6
T6D,267,0,44,4
T8A,267,0,45,7
T29,267,0,46,3
T11,267,3,47,4
T17,267,0,48,0
T5A,267,0,49,6
T4B,267,0,50,6
T5B,267,0,51,7
T16,267,0,52,6
T7D,267,0,53,6
T9,267,3,54,7
T10,267,3,55,4
T6B,267,0,56,2
T8C,267,0,57,1
T2D,267,0,58,6
T15,267,0,59,3
T5D,267,0,60,1
T13,267,0,61,3
T11,267,4,62,5
T25,267,0,63,6
T1A,267,0,64,5
T6C,267,0,65,3
T3C,267,0,66,5
T30,267,0,67,3
T3D,267,0,68,6
T9,267,4,69,0
T10,267,4,70,5
T2A,267,0,71,3
T4D,267,0,72,0
T8B,267,0,73,0
T6A,267,0,74,1
T8D,269,0,1,4
T10,269,0,2,3
T24,269,0,3,5
T5A,269,0,4,0
T17,269,0,5,2
T4B,269,0,6,0
T19,269,0,7,3
T4C,269,0,8,1
T8C,269,0,9,3
T31,269,0,10,0
T11,269,0,11,3
T3D,269,0,12,0
T9,269,0,13,6
T34,269,0,14,2
T7C,269,0,15,7
T2A,269,0,16,5
T10,269,1,17,4
T8A,269,0,18,1
T2C,269,0,19,7
T7D,269,0,20,0
T3A,269,0,21,5
T21,269,0,22,5
T13,269,0,23,5
T26,269,0,24,0
T18,269,0,25,5
T11,269,1,26,4
T6C,269,0,27,5
T9,269,1,28,7
T27,269,0,29,0
T1D,269,0,30,2
T7A,269,0,31,5
T10,269,2,32,5
T5C,269,0,33,2
T22,269,0,34,0
T3C,269,0,35,7
T4F,269,0,36,4
T5B,269,0,37,1
T4E,269,0,38,3
T1B,269,0,39,0
T2D,269,0,40,0
T11,269,2,41,5
T30,269,0,42,5
T9,269,2,43,0
T33,269,0,44,2
T5E,269,0,45,4
T28,269,0,46,2
T10,269,3,47,6
T15,269,0,48,5
T16,269,0,49,0
T1C,269,0,50,1
T12,269,0,51,7
T32,269,0,52,0
T29,269,0,53,5
T1A,269,0,54,7
T5D,269,0,55,3
T11,269,3,56,6
T8B,269,0,57,2
T9,269,3,58,1
T23,269,0,59,5
T25,269,0,60,0
T6A,269,0,61,3
T10,269,4,62,7
T2B,269,0,63,6
T7B,269,0,64,6
T14,269,0,65,6
T6B,269,0,66,4
T3B,269,0,67,6
T4A,269,0,68,7
T20,269,0,69,2
T5F,269,0,70,5
T11,269,4,71,7
T6D,269,0,72,6
T9,269,4,73,2
T4D,269,0,74,2
T8B,270,0,1,3
T7C,270,0,2,0
T30,270,0,3,6
T32,270,0,4,1
T8D,270,0,5,5
T27,270,0,6,1
T11,270,0,7,4
T17,270,0,8,3
T4E,270,0,9,4
T10,270,0,10,4
T9,270,0,11,7
T23,270,0,12,6
T2A,270,0,13,6
T33,270,0,14,3
T1D,270,0,15,3
T24,270,0,16,6
T7B,270,0,17,7
T5A,270,0,18,1
T13,270,0,19,6
T2D,270,0,20,1
T4A,270,0,21,0
T11,270,1,22,5
T20,270,0,23,3
T3B,270,0,24,7
T10,270,1,25,5
T9,270,1,26,0
T6A,270,0,27,4
T14,270,0,28,7
T25,270,0,29,1
T2B,270,0,30,7
T5F,270,0,31,6
T6C,270,0,32,6
T4B,270,0,33,1
T3C,270,0,34,0
T5D,270,0,35,4
T31,270,0,36,1
T11,270,2,37,6
T5B,270,0,38,2
T28,270,0,39,3
T10,270,2,40,6
T9,270,2,41,1
T3A,270,0,42,6
T5E,270,0,43,5
T6B,270,0,44,5
T4C,270,0,45,2
T21,270,0,46,6
T12,270,0,47,0
T3D,270,0,48,1
T6D,270,0,49,7
T2C,270,0,50,0
T7D,270,0,51,1
T11,270,3,52,7
T18,270,0,53,6
T5C,270,0,54,3
T10,270,3,55,7
T9,270,3,56,2
T34,270,0,57,3
T19,270,0,58,4
T1C,270,0,59,2
T16,270,0,60,1
T7A,270,0,61,6
T29,270,0,62,6
T8C,270,0,63,4
T4D,270,0,64,3
T8A,270,0,65,2
T4F,270,0,66,5
T11,270,4,67,0
T1B,270,0,68,1
T15,270,0,69,6
T10,270,4,70,0
T9,270,4,71,3
T26,270,0,72,1
T22,270,0,73,1
T1A,270,0,74,0
T3A,272,0,1,0
T7C,272,0,2,2
T6C,272,0,3,0
T16,272,0,4,3
T32,272,0,5,3
T8C,272,0,6,6
T9,272,0,7,1
T10,272,0,8,6
T1A,272,0,9,2
T4C,272,0,10,4
T19,272,0,11,6
T8A,272,0,12,4
T11,272,0,13,6
T6A,272,0,14,6
T20,272,0,15,5
T31,272,0,16,3
T13,272,0,17,0
T3B,272,0,18,1
T25,272,0,19,3
T7D,272,0,20,3
T3D,272,0,21,3
T9,272,1,22,2
T10,272,1,23,7
T24,272,0,24,0
T29,272,0,25,0
T4F,272,0,26,7
T34,272,0,27,5
T11,272,1,28,7
T1D,272,0,29,5
T26,272,0,30,3
T33,272,0,31,5
T4D,272,0,32,5
T3C,272,0,33,2
T12,272,0,34,2
T8D,272,0,35,7
T7A,272,0,36,0
T9,272,2,37,3
T10,272,2,38,0
T30,272,0,39,0
T14,272,0,40,1
T1C,272,0,41,4
T17,272,0,42,5
T11,272,2,43,0
T5B,272,0,44,4
T2C,272,0,45,2
T15,272,0,46,0
T5D,272,0,47,6
T6B,272,0,48,7
T5E,272,0,49,7
T4B,272,0,50,3
T2B,272,0,51,1
T9,272,3,52,4
T10,272,3,53,1
T5A,272,0,54,3
T21,272,0,55,0
T8B,272,0,56,5
T18,272,0,57,0
T11,272,3,58,1
T1B,272,0,59,3
T6D,272,0,60,1
T7B,272,0,61,1
T2A,272,0,62,0
T27,272,0,63,3
T5F,272,0,64,0
T28,272,0,65,5
T4A,272,0,66,2
T9,272,4,67,5
T10,272,4,68,2
T2D,272,0,69,3
T23,272,0,70,0
T22,272,0,71,3
T4E,272,0,72,6
T11,272,4,73,2
T5C,272,0,74,5
T8D,273,0,1,0
T3B,273,0,2,2
T5D,273,0,3,7
T2D,273,0,4,4
T33,273,0,5,6
T23,273,0,6,1
T9,273,0,7,2
T8C,273,0,8,7
T6B,273,0,9,0
T26,273,0,10,4
T10,273,0,11,7
T30,273,0,12,1
T11,273,0,13,7
T20,273,0,14,6
T1D,273,0,15,6
T5B,273,0,16,5
T4D,273,0,17,6
T18,273,0,18,1
T8A,273,0,19,5
T1B,273,0,20,4
T16,273,0,21,4
T9,273,1,22,3
T3A,273,0,23,1
T27,273,0,24,4
T24,273,0,25,1
T10,273,1,26,0
T4B,273,0,27,4
T11,273,1,28,0
T5E,273,0,29,0
T22,273,0,30,4
T5C,273,0,31,6
T2A,273,0,32,1
T8B,273,0,33,6
T21,273,0,34,1
T28,273,0,35,6
T6C,273,0,36,1
T9,273,2,37,4
T7D,273,0,38,4
T4F,273,0,39,0
T7C,273,0,40,3
T10,273,2,41,1
T6A,273,0,42,7
T11,273,2,43,1
T25,273,0,44,4
T3C,273,0,45,3
T4A,273,0,46,3
T3D,273,0,47,4
T31,273,0,48,4
T1C,273,0,49,5
T7A,273,0,50,1
T15,273,0,51,1
T9,273,3,52,5
T12,273,0,53,3
T14,273,0,54,2
T2B,273,0,55,2
T10,273,3,56,2
T1A,273,0,57,3
T11,273,3,58,2
T32,273,0,59,4
T7B,273,0,60,2
T4E,273,0,61,7
T13,273,0,62,1
T6D,273,0,63,2
T2C,273,0,64,3
T17,273,0,65,6
T5F,273,0,66,1
T9,273,4,67,6
T4C,273,0,68,5
T19,273,0,69,7
T5A,273,0,70,4
T10,273,4,71,3
T29,273,0,72,1
T11,273,4,73,3
T34,273,0,74,6
T26,274,0,1,5
T25,274,0,2,5
T18,274,0,3,2
T10,274,0,4,0
T11,274,0,5,0
T20,274,0,6,7
T1A,274,0,7,4
T3C,274,0,8,4
T9,274,0,9,3
T6C,274,0,10,2
T8B,274,0,11,7
T7A,274,0,12,2
T6A,274,0,13,0
T3D,274,0,14,5
T5E,274,0,15,1
T8A,274,0,16,6
T6B,274,0,17,1
T16,274,0,18,5
T10,274,1,19,1
T11,274,1,20,1
T15,274,0,21,2
T3A,274,0,22,2
T2C,274,0,23,4
T9,274,1,24,4
T34,274,0,25,7
T30,274,0,26,2
T2B,274,0,27,3
T28,274,0,28,7
T29,274,0,29,2
T1D,274,0,30,7
T7D,274,0,31,5
T5A,274,0,32,5
T32,274,0,33,5
T10,274,2,34,2
T11,274,2,35,2
T8D,274,0,36,1
T17,274,0,37,7
T5F,274,0,38,2
T9,274,2,39,5
T4E,274,0,40,0
T31,274,0,41,5
T4D,274,0,42,7
T8C,274,0,43,0
T6D,274,0,44,3
T5D,274,0,45,0
T4B,274,0,46,5
T27,274,0,47,5
T13,274,0,48,2
T10,274,3,49,3
T11,274,3,50,3
T5B,274,0,51,6
T4C,274,0,52,6
T1B,274,0,53,5
T9,274,3,54,6
T7B,274,0,55,3
T12,274,0,56,4
T23,274,0,57,2
T22,274,0,58,5
T1C,274,0,59,6
T5C,274,0,60,7
T2A,274,0,61,2
T4A,274,0,62,4
T2D,274,0,63,5
T10,274,4,64,4
T11,274,4,65,4
T14,274,0,66,3
T24,274,0,67,2
T19,274,0,68,0
T9,274,4,69,7
T21,274,0,70,2
T3B,274,0,71,3
T7C,274,0,72,4
T4F,274,0,73,1
T33,274,0,74,7
T15,276,0,1,4
T5D,276,0,2,2
T9,276,0,3,5
T10,276,0,4,2
T7A,276,0,5,4
T4F,276,0,6,3
T31,276,0,7,7
T3C,276,0,8,6
T1C,276,0,9,0
T21,276,0,10,4
T30,276,0,11,4
T8D,276,0,12,3
T3B,276,0,13,5
T11,276,0,14,2
T4C,276,0,15,0
T28,276,0,16,1
T3D,276,0,17,7
T9,276,1,18,6
T10,276,1,19,3
T2B,276,0,20,5
T6D,276,0,21,5
T4D,276,0,22,1
T7C,276,0,23,6
T4A,276,0,24,6
T16,276,0,25,7
T13,276,0,26,4
T3A,276,0,27,4
T5C,276,0,28,1
T11,276,1,29,3
T8A,276,0,30,0
T26,276,0,31,7
T27,276,0,32,7
T9,276,2,33,7
T10,276,2,34,4
T8B,276,0,35,1
